Vernier Format 2
Untitled	16:41  Tuesday, February 28, 2023
57.950004578	0.362499982
58.000003815	0.372500002
58.050003052	0.353749990
58.100002289	0.367499977
58.150001526	0.352499992
58.200004578	0.367499977
58.250003815	0.363749981
58.300003052	0.351249993
58.350002289	0.341250002
58.400001526	0.341250002
58.450004578	0.366249979
58.500003815	0.367499977
58.550003052	0.362499982
58.600002289	0.358749986
58.650001526	0.353749990
58.700004578	0.354999989
58.750003815	0.364999980
58.800003052	0.358749986
58.850002289	0.368750006
58.900001526	0.379999995
58.950004578	0.386249989
59.000003815	0.359999985
59.050003052	0.373750001
59.100002289	0.383749992
59.150001526	0.371250004
59.200004578	0.371250004
59.250003815	0.370000005
59.300003052	0.376249999
59.350002289	0.375000000
59.400001526	0.377499998
59.450004578	0.381249994
59.500003815	0.346249998
59.550003052	0.362499982
59.600002289	0.357499987
59.650001526	0.376249999
59.700004578	0.362499982
59.750003815	0.367499977
59.800003052	0.370000005
59.850002289	0.359999985
59.900001526	0.358749986
59.950004578	0.348749995
60.000003815	0.368750006
60.050003052	0.364999980
60.100002289	0.388749987
60.150001526	0.378749996
60.200004578	0.399999976
60.250003815	0.466250002
60.300003052	0.500000000
60.350002289	0.534999967
60.400001526	0.519999981
60.450004578	0.473749995
60.500003815	0.442499995
60.550003052	0.406250000
60.600002289	0.381249994
60.650001526	0.376249999
60.700004578	0.364999980
60.750003815	0.366249979
60.800003052	0.336250007
60.850002289	0.336250007
60.900001526	0.352499992
60.950004578	0.338750005
61.000003815	0.341250002
61.050003052	0.346249998
61.100002289	0.347499996
61.150001526	0.356249988
61.200004578	0.343750000
61.250003815	0.357499987
61.300003052	0.333749980
61.350002289	0.340000004
61.400001526	0.341250002
61.450004578	0.317499995
61.500003815	0.340000004
61.550003052	0.340000004
61.600002289	0.326249987
61.650001526	0.333749980
61.700004578	0.336250007
61.750003815	0.358749986
61.800003052	0.340000004
61.850002289	0.326249987
61.900001526	0.337500006
61.950004578	0.352499992
62.000003815	0.326249987
62.050003052	0.318749994
62.100002289	0.338750005
62.150001526	0.346249998
62.200004578	0.334999979
62.250003815	0.341250002
62.300003052	0.334999979
62.350002289	0.314999998
62.400001526	0.341250002
62.450004578	0.347499996
62.500003815	0.347499996
62.550003052	0.346249998
62.600002289	0.338750005
62.650001526	0.336250007
62.700004578	0.327499986
62.750003815	0.333749980
62.800003052	0.357499987
62.850002289	0.336250007
62.900001526	0.352499992
62.950004578	0.346249998
63.000003815	0.331249982
63.050003052	0.332499981
63.100002289	0.334999979
63.150001526	0.343750000
63.200004578	0.326249987
63.250003815	0.347499996
63.300003052	0.361249983
63.350002289	0.352499992
63.400001526	0.344999999
63.450004578	0.349999994
63.500003815	0.348749995
63.550003052	0.336250007
63.600002289	0.343750000
63.650001526	0.342500001
63.700004578	0.352499992
63.750003815	0.364999980
63.800003052	0.353749990
63.850002289	0.348749995
63.900001526	0.362499982
63.950004578	0.358749986
64.000000000	0.367499977
64.050003052	0.370000005
64.100006104	0.362499982
64.150001526	0.379999995
64.200004578	0.412499994
64.250000000	0.492499977
64.300003052	0.538749993
64.350006104	0.563749969
64.400001526	0.533749998
64.450004578	0.474999994
64.500000000	0.411249995
64.550003052	0.386249989
64.600006104	0.358749986
64.650001526	0.358749986
64.700004578	0.338750005
64.750000000	0.352499992
64.800003052	0.348749995
64.850006104	0.338750005
64.900001526	0.317499995
64.950004578	0.341250002
65.000000000	0.319999993
65.050003052	0.348749995
65.100006104	0.336250007
65.150001526	0.322499990
65.200004578	0.322499990
65.250000000	0.316249996
65.300003052	0.333749980
65.350006104	0.336250007
65.400001526	0.327499986
65.450004578	0.331249982
65.500000000	0.338750005
65.550003052	0.324999988
65.600006104	0.322499990
65.650001526	0.324999988
65.700004578	0.321249992
65.750000000	0.334999979
65.800003052	0.311250001
65.850006104	0.316249996
65.900001526	0.316249996
65.950004578	0.318749994
66.000000000	0.323749989
66.050003052	0.314999998
66.100006104	0.323749989
66.150001526	0.329999983
66.200004578	0.318749994
66.250000000	0.312500000
66.300003052	0.324999988
66.350006104	0.305000007
66.400001526	0.314999998
66.450004578	0.317499995
66.500000000	0.308750004
66.550003052	0.307500005
66.600006104	0.317499995
66.650001526	0.324999988
66.700004578	0.311250001
66.750000000	0.324999988
66.800003052	0.314999998
66.850006104	0.341250002
66.900001526	0.331249982
66.950004578	0.326249987
67.000000000	0.322499990
67.050003052	0.319999993
67.100006104	0.343750000
67.150001526	0.329999983
67.200004578	0.332499981
67.250000000	0.317499995
67.300003052	0.322499990
67.350006104	0.326249987
67.400001526	0.342500001
67.450004578	0.327499986
67.500000000	0.321249992
67.550003052	0.332499981
67.600006104	0.312500000
67.650001526	0.333749980
67.700004578	0.342500001
67.750000000	0.324999988
67.800003052	0.336250007
67.850006104	0.326249987
67.900001526	0.342500001
67.950004578	0.338750005
68.000000000	0.342500001
68.050003052	0.340000004
68.100006104	0.333749980
68.150001526	0.324999988
68.200004578	0.312500000
68.250000000	0.322499990
68.300003052	0.327499986
68.350006104	0.338750005
68.400001526	0.327499986
68.450004578	0.336250007
68.500000000	0.333749980
68.550003052	0.329999983
68.600006104	0.308750004
68.650001526	0.317499995
68.700004578	0.334999979
68.750000000	0.342500001
68.800003052	0.321249992
68.850006104	0.319999993
68.900001526	0.316249996
68.950004578	0.308750004
69.000000000	0.328749985
69.050003052	0.319999993
69.100006104	0.311250001
69.150001526	0.318749994
69.200004578	0.313749999
69.250000000	0.303749979
69.300003052	0.316249996
69.350006104	0.314999998
69.400001526	0.308750004
69.450004578	0.301249981
69.500000000	0.297499985
69.550003052	0.303749979
69.600006104	0.306250006
69.650001526	0.294999987
69.700004578	0.284999996
69.750000000	0.286249995
69.800003052	0.294999987
69.850006104	0.277500004
69.900001526	0.293749988
69.950004578	0.293749988
70.000000000	0.286249995
70.050003052	0.298749983
70.100006104	0.291249990
70.150001526	0.288749993
70.200004578	0.289999992
70.250000000	0.301249981
70.300003052	0.301249981
70.350006104	0.293749988
70.400001526	0.297499985
70.450004578	0.286249995
70.500000000	0.282499999
70.550003052	0.286249995
70.600006104	0.271249980
70.650001526	0.267499983
70.700004578	0.267499983
70.750000000	0.267499983
70.800003052	0.292499989
70.850006104	0.276250005
70.900001526	0.267499983
70.950004578	0.272500008
71.000000000	0.294999987
71.050003052	0.283749998
71.100006104	0.278750002
71.150001526	0.281250000
71.200004578	0.263749987
71.250000000	0.262499988
71.300003052	0.258749992
71.350006104	0.263749987
71.400001526	0.258749992
71.450004578	0.239999995
71.500000000	0.256249994
71.550003052	0.248750001
71.600006104	0.246249989
71.650001526	0.263749987
71.700004578	0.250000000
71.750000000	0.246249989
71.800003052	0.241249993
71.850006104	0.254999995
71.900001526	0.244999990
71.950004578	0.247499987
72.000000000	0.242499992
72.050003052	0.234999999
72.100006104	0.232500002
72.150001526	0.231249988
72.200004578	0.227499992
72.250000000	0.232500002
72.300003052	0.224999994
72.350006104	0.236249998
72.400001526	0.222499996
72.450004578	0.226249993
72.500000000	0.218750000
72.550003052	0.218750000
72.600006104	0.231249988
72.650001526	0.232500002
72.700004578	0.219999999
72.750000000	0.208749995
72.800003052	0.216250002
72.850006104	0.216250002
72.900001526	0.222499996
72.950004578	0.217500001
73.000000000	0.208749995
73.050003052	0.222499996
73.100006104	0.212499991
73.150001526	0.202500001
73.200004578	0.208749995
73.250007629	0.218750000
73.300003052	0.212499991
73.350006104	0.203749999
73.400001526	0.209999993
73.450004578	0.216250002
73.500007629	0.209999993
73.550003052	0.208749995
73.600006104	0.223749995
73.650001526	0.212499991
73.700004578	0.218750000
73.750007629	0.213749990
73.800003052	0.216250002
73.850006104	0.212499991
73.900001526	0.213749990
73.950004578	0.214999989
74.000007629	0.212499991
74.050003052	0.208749995
74.100006104	0.216250002
74.150001526	0.208749995
74.200004578	0.213749990
74.250007629	0.218750000
74.300003052	0.199999988
74.350006104	0.194999993
74.400001526	0.212499991
74.450004578	0.199999988
74.500007629	0.218750000
74.550003052	0.206249997
74.600006104	0.204999998
74.650001526	0.198749989
74.700004578	0.216250002
74.750007629	0.207499996
74.800003052	0.217500001
74.850006104	0.213749990
74.900001526	0.198749989
74.950004578	0.206249997
75.000007629	0.203749999
75.050003052	0.207499996
75.100006104	0.217500001
75.150001526	0.218750000
75.200004578	0.193749994
75.250007629	0.208749995
75.300003052	0.201250002
75.350006104	0.209999993
75.400001526	0.197499990
75.450004578	0.202500001
75.500007629	0.189999998
75.550003052	0.209999993
75.600006104	0.201250002
75.650001526	0.204999998
75.700004578	0.196249992
75.750007629	0.207499996
75.800003052	0.213749990
75.850006104	0.217500001
75.900001526	0.224999994
75.950004578	0.204999998
76.000007629	0.201250002
76.050003052	0.232500002
76.100006104	0.222499996
76.150001526	0.213749990
76.200004578	0.228749990
76.250007629	0.232500002
76.300003052	0.223749995
76.350006104	0.254999995
76.400001526	0.292499989
76.450004578	0.311250001
76.500007629	0.370000005
76.550003052	0.428749979
76.600006104	0.526250005
76.650001526	0.651250005
76.700004578	0.757499993
76.750007629	0.868749976
76.800003052	1.049999952
76.850006104	1.189999938
76.900001526	1.329999924
76.950004578	1.431249976
77.000007629	1.583750010
77.050003052	1.746249914
77.100006104	1.807500005
77.150001526	1.932500005
77.200004578	2.085000038
77.250007629	2.217499971
77.300003052	2.309999943
77.350006104	2.388749838
77.400001526	2.493749857
77.450004578	2.567499876
77.500007629	2.622499943
77.550003052	2.686249971
77.600006104	2.761250019
77.650001526	2.821249962
77.700004578	2.858749866
77.750007629	2.881249905
77.800003052	2.862499952
77.850006104	2.784999847
77.900001526	2.671249866
77.950004578	2.456249952
78.000007629	3.456249952
78.050003052	3.454999924
78.100006104	3.452499866
78.150001526	3.457499981
78.200004578	3.454999924
78.250007629	3.458750010
78.300003052	3.458750010
78.350006104	3.463749886
78.400001526	3.462499857
78.450004578	3.466249943
78.500007629	3.463749886
78.550003052	3.466249943
78.600006104	3.467499971
78.650001526	3.467499971
78.700004578	3.467499971
78.750007629	3.466249943
78.800003052	3.464999914
78.850006104	3.462499857
78.900001526	3.464999914
78.950004578	3.461249828
79.000007629	3.463749886
79.050003052	3.462499857
79.100006104	3.457499981
79.150001526	3.460000038
79.200004578	3.456249952
79.250007629	3.454999924
79.300003052	3.454999924
79.350006104	3.458750010
79.400001526	3.457499981
79.450004578	3.456249952
79.500007629	3.458750010
79.550003052	3.458750010
79.600006104	3.456249952
79.650001526	3.460000038
79.700004578	3.458750010
79.750007629	3.461249828
79.800003052	3.464999914
79.850006104	3.464999914
79.900001526	3.463749886
79.950004578	3.463749886
80.000007629	3.463749886
